,scrapping_date,url,product_id,one_review_posted_time,one_review_title,one_review_text,one_review_stars
65,2020-10-26 01:06:44.170031,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=4,6362423,"Jul 27, 2020 4:51 PM",Good Low Budget Monitor,If you want a super basic monitor this is it. If you are looking for 4k Hi rez display with a very adjustable armature. This isn't that. My only complaint is every once in a while I get distortion but I don't know if that is the connectors or the wire or both. I used the wires that came with it. Once I disconnect the wire and plug it back in though the issue goes away.,4
66,2020-10-26 01:06:44.197337,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=4,6362423,"Sep 26, 2020 10:32 PM",Nice monitor with multiple hdmi,"This was a replacement for my work monitor. If you are ok with 1080p AND value dual HDMI, its a fine deal. Plus you get a well built stand that tilts.",5
67,2020-10-26 01:06:44.226399,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=4,6362423,"Sep 11, 2020 6:20 PM",Great Get!,"This monitor was a snap to assemble, and hook up.  It is the perfect size and easy to adjust the settings.  Thank you Best Buy for putting in on sale!  I am now a ""3 monitor"" gal!",5
68,2020-10-26 01:06:44.252835,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=4,6362423,"Oct 25, 2020 1:20 PM",Excellent monitor,Excellent buy. In stalls easy. Price right. Bestbuy was very helpful in making my choice,5
69,2020-10-26 01:06:44.279651,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=4,6362423,"Oct 2, 2020 5:13 PM",Good monitor for work,"Monitor is good quality for daily working from home. Picture is clear and sharp. Just wish it was a glossy screen that was borderless, but for the sale price and quality, it’s a great buy.",4
70,2020-10-26 01:06:44.306190,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=4,6362423,"Oct 23, 2020 11:04 PM",Great second monitor!,"Great second monitor!!  No glare, easy to set up, works perfectly, easy to move around.",5
71,2020-10-26 01:06:44.333616,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=4,6362423,"Sep 25, 2020 5:55 PM",Great for everyday use,I’m not a gamer so I can’t say how it would look for that application.  For just everyday home office use it’s fantastic and the price is great.,5
72,2020-10-26 01:06:44.360424,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=4,6362423,"Oct 10, 2020 5:24 AM",Cheap monitor for work,Bought for employee's computer and since the existing one didn't have the correct connectors for the new computer.,5
73,2020-10-26 01:06:44.387099,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=4,6362423,"Aug 21, 2020 6:40 PM",Great for home office,"I bought 2 for my home office, I’ve been working from home With them for almost 6 months and no complaints. The only thing I would change is maybe getting monitors that tilt- but other than that I love them!",5
74,2020-10-26 01:06:44.414259,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=4,6362423,"Jun 18, 2020 12:11 PM",Excellent open box item-no issues!,I bought this monitor due to the price of it being an open box item at Best Buy. I am completely happy with my purchase and the staff at Best Buy did a great job to ensure everything was still in the open box before it was shipped to me. This computer monitor allows me to be more efficient with my full time employer. Thanks Best Buy.,5
75,2020-10-26 01:06:44.440762,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=4,6362423,"Sep 25, 2020 5:30 PM","Overall, great monitor!",I bought this monitor to use as a second to my laptop/screen.  I couldn’t be happier.  Everything about it I really like!!! No complaints!,5
76,2020-10-26 01:06:44.467510,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=4,6362423,"Sep 25, 2020 8:59 PM",Easy set up. Uses hdmi cable.,My vga connector wouldn't seat all the way. I had lines in the picture. No problem with an hdmi cable. Simple to put together. I like it.,5
77,2020-10-26 01:06:44.494543,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=4,6362423,"Sep 27, 2020 9:50 AM",Great screen,They make a beautiful computer screen. A bit pricey but you you want speed and quality it’s worth the money. Lg is a reliable brand,5
78,2020-10-26 01:06:44.520176,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=4,6362423,"Oct 2, 2020 5:59 PM",Easy to set up,Wanted a monitor to get me through this work-at-home stuff. This is a fine choice for the work I do. Easy to set up. Will eventually be great as a second monitor for home use.,4
79,2020-10-26 01:06:44.548197,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=4,6362423,"Aug 29, 2020 7:48 AM",great optics,a great buy. the optics are much better than our old monitor. had some problem booting it up.,5
80,2020-10-26 01:07:02.488481,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Sep 26, 2020 8:35 AM","A great monitor, especially for the price.",This is our 2nd LG monitor. The quality is excellent. We have multiple devices connected to it. It is perfect for remote learning.,5
81,2020-10-26 01:07:02.534909,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Jun 12, 2020 8:51 PM",Great monitor for classes and entertainment.,I bought this monitor for the convenience of typing my notes and watching my lectures at the same time. But the screen became much more as I learned to go back and for between my computer and laptop. Now I have my switch hooked up and have the ease of switching modes when needed. It is a great for work and relaxation. Great buy!,5
82,2020-10-26 01:07:02.590513,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Oct 23, 2020 10:17 PM",Nice monitor,This monitor is nice.  Easy to hook up.  Easy to use.  Reasonably priced.,5
83,2020-10-26 01:07:02.618934,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Aug 29, 2020 1:39 PM",The graphics are sharp,"The graphics are sharp, the picture is bright, and it has worked well so far (two weeks).",5
84,2020-10-26 01:07:02.649045,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Sep 25, 2020 4:58 PM",Solid product,"Kid needed a monitor as sometimes the ipad screen isnt tpp kind. Purchased it on sale, great find! Does what we need it to do!!",5
85,2020-10-26 01:07:02.678236,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Oct 23, 2020 7:24 PM",Awesome screen!,Awesome picture!! Love this monitor great for my everyday work on the computer and just as great for watching videos!,4
86,2020-10-26 01:07:02.706308,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Oct 21, 2020 11:52 PM",awsome,Great monitors.  Bought 2 of them for work.  Not one problem with them,5
87,2020-10-26 01:07:02.733932,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Jul 28, 2020 10:32 AM",very nice monitors,this is my second set of LG monitors.   this set is a little higher wattage and thus brighter.   this was to set up a second home office with twin monitors.   you do need to learn how to use the single button to manage monitor set up.,5
88,2020-10-26 01:07:02.761265,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Oct 17, 2020 1:40 AM",Great,Good product with multiple connection options. HDMI and display port. Plug and play.,5
89,2020-10-26 01:07:02.787875,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Sep 18, 2020 4:50 PM",Great monitor for college student,"I bought this for my son's college dorm room, so he could hook up his laptop as well as his PlayStation.  It works great and it's easy to switch between sources without having another device.",4
90,2020-10-26 01:07:02.815982,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Oct 23, 2020 8:50 PM",nice monitor,really like the monitor.  It is easy to use and has a great picture,5
91,2020-10-26 01:07:02.842889,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Oct 4, 2020 6:36 AM",Lost in Shipment,Great monitor but I had to purchase due to a time crunch and my original purchase got lost in the mail.,5
92,2020-10-26 01:07:02.869599,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Oct 12, 2020 4:25 PM",Exaclty what I needed.,It was a good choice for interne. The colors are good when viewing and playing my games.,5
93,2020-10-26 01:07:02.897165,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Oct 9, 2020 4:42 PM",Works well and a good price,This is a good size monitor for up close gaming. Does the job and more affordable than most.,5
94,2020-10-26 01:07:02.923569,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Sep 4, 2020 6:04 PM",AWESOME MONITOR,"BOUGHT THIS MONITOR NOT KNOWING TOO MUCH ABOUT THE BRAND FOR MONITORS, BUT I'M HAPPY TO SAY THAT THEIR MONITORS AND AWESOME, JUST LIKE THEIR TELEVISIONS.",5
95,2020-10-26 01:07:02.948011,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Sep 26, 2020 11:23 PM",Good screen,Bought this for my wife to use with her computer and she loves. Very clear pictures and good for watching movies.,5
96,2020-10-26 01:07:02.974757,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Sep 25, 2020 9:18 PM",outstanding,use it for amateur radio.  Resolution is great. Thinking about getting another one because of the programs I use,5
97,2020-10-26 01:07:03.002607,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Sep 18, 2020 5:41 PM",Great monitor to hook to laptop,Needed this to see detail in vector works for theater design program. The laptop view just wasn’t getting the detail That was needed. This makes the design process so much easier.,4
98,2020-10-26 01:07:03.029834,https://www.bestbuy.com/site/reviews/lg-24-ips-led-fhd-freesync-monitor-black/6362423?variant=A&verifiedPurchaseOnly=true&page=5,6362423,"Sep 28, 2020 8:50 AM",Perfect size for my office needs.,So far the monitors have performed as expected and meet my work needs in the office and at the home office.,5
